,date,precipitation_sum,rain_sum
70,2024-03-11 06:00:00+00:00,0.3,0.3
71,2024-03-12 06:00:00+00:00,13.2,13.2
72,2024-03-13 06:00:00+00:00,0.5,0.5
73,2024-03-14 06:00:00+00:00,1.3000001,1.3000001
74,2024-03-15 06:00:00+00:00,1.2,1.2
75,2024-03-16 06:00:00+00:00,1.3000001,1.3000001
76,2024-03-17 06:00:00+00:00,6.3999996,6.3999996
77,2024-03-18 06:00:00+00:00,0.2,0.2
78,2024-03-19 06:00:00+00:00,0.4,0.4
79,2024-03-20 06:00:00+00:00,0.6,0.6
80,2024-03-21 06:00:00+00:00,0.0,0.0
81,2024-03-22 06:00:00+00:00,0.4,0.4
82,2024-03-23 06:00:00+00:00,1.7,1.0999999
83,2024-03-24 06:00:00+00:00,0.0,0.0
84,2024-03-25 06:00:00+00:00,0.90000004,0.90000004
85,2024-03-26 06:00:00+00:00,12.0,12.0
86,2024-03-27 06:00:00+00:00,7.2999997,7.2999997
87,2024-03-28 06:00:00+00:00,6.2,6.2
88,2024-03-29 06:00:00+00:00,4.4999995,4.4999995
89,2024-03-30 06:00:00+00:00,0.0,0.0
90,2024-03-31 06:00:00+00:00,3.6000001,3.6000001
91,2024-04-01 06:00:00+00:00,2.7,2.7
92,2024-04-02 06:00:00+00:00,4.8999996,4.8999996
93,2024-04-03 06:00:00+00:00,2.1000001,2.1000001
94,2024-04-04 06:00:00+00:00,5.3,5.3
95,2024-04-05 06:00:00+00:00,1.7000002,1.7000002
96,2024-04-06 06:00:00+00:00,0.1,0.1
97,2024-04-07 06:00:00+00:00,0.0,0.0
98,2024-04-08 06:00:00+00:00,1.7,1.7
99,2024-04-09 06:00:00+00:00,0.5,0.5
100,2024-04-10 06:00:00+00:00,1.8000001,1.8000001
101,2024-04-11 06:00:00+00:00,0.3,0.3
102,2024-04-12 06:00:00+00:00,0.0,0.0
103,2024-04-13 06:00:00+00:00,0.0,0.0
104,2024-04-14 06:00:00+00:00,0.0,0.0
105,2024-04-15 06:00:00+00:00,7.3,7.1
106,2024-04-16 06:00:00+00:00,1.9,1.9
107,2024-04-17 06:00:00+00:00,0.5,0.5
108,2024-04-18 06:00:00+00:00,1.1,1.1
109,2024-04-19 06:00:00+00:00,1.0,1.0
110,2024-04-20 06:00:00+00:00,0.2,0.2
111,2024-04-21 06:00:00+00:00,0.0,0.0
112,2024-04-22 06:00:00+00:00,1.9000003,1.9000003
113,2024-04-23 06:00:00+00:00,0.6,0.6
114,2024-04-24 06:00:00+00:00,0.0,0.0
115,2024-04-25 06:00:00+00:00,4.2,4.2
116,2024-04-26 06:00:00+00:00,2.4,2.4
117,2024-04-27 06:00:00+00:00,16.6,16.6
118,2024-04-28 06:00:00+00:00,2.4999998,2.4999998
119,2024-04-29 06:00:00+00:00,0.3,0.3
120,2024-04-30 06:00:00+00:00,0.4,0.4
121,2024-05-01 06:00:00+00:00,0.4,0.4
122,2024-05-02 06:00:00+00:00,6.3000007,6.3000007
123,2024-05-03 06:00:00+00:00,4.9,4.9
124,2024-05-04 06:00:00+00:00,2.7,2.7
125,2024-05-05 06:00:00+00:00,0.3,0.3
126,2024-05-06 06:00:00+00:00,10.0,10.0
127,2024-05-07 06:00:00+00:00,0.2,0.2
128,2024-05-08 06:00:00+00:00,0.0,0.0
129,2024-05-09 06:00:00+00:00,0.0,0.0
130,2024-05-10 06:00:00+00:00,0.0,0.0
131,2024-05-11 06:00:00+00:00,0.0,0.0
132,2024-05-12 06:00:00+00:00,0.0,0.0
133,2024-05-13 06:00:00+00:00,2.1,2.1
134,2024-05-14 06:00:00+00:00,5.2999997,5.2999997
135,2024-05-15 06:00:00+00:00,0.1,0.1
136,2024-05-16 06:00:00+00:00,2.1000001,2.1000001
137,2024-05-17 06:00:00+00:00,0.2,0.2
138,2024-05-18 06:00:00+00:00,1.6,1.6
139,2024-05-19 06:00:00+00:00,0.2,0.2
140,2024-05-20 06:00:00+00:00,0.1,0.1
141,2024-05-21 06:00:00+00:00,14.1,14.1
142,2024-05-22 06:00:00+00:00,8.6,8.6
143,2024-05-23 06:00:00+00:00,0.0,0.0
144,2024-05-24 06:00:00+00:00,0.0,0.0
145,2024-05-25 06:00:00+00:00,4.6,4.6
146,2024-05-26 06:00:00+00:00,0.9000001,0.9000001
147,2024-05-27 06:00:00+00:00,0.8,0.8
148,2024-05-28 06:00:00+00:00,4.0999994,4.0999994
149,2024-05-29 06:00:00+00:00,0.4,0.4
150,2024-05-30 06:00:00+00:00,3.4,3.4
151,2024-05-31 06:00:00+00:00,1.1,1.1
152,2024-06-01 06:00:00+00:00,0.0,0.0
153,2024-06-02 06:00:00+00:00,0.0,0.0
154,2024-06-03 06:00:00+00:00,0.3,0.3
155,2024-06-04 06:00:00+00:00,3.7000003,3.7000003
156,2024-06-05 06:00:00+00:00,0.0,0.0
157,2024-06-06 06:00:00+00:00,0.1,0.1
158,2024-06-07 06:00:00+00:00,0.1,0.1
159,2024-06-08 06:00:00+00:00,0.6,0.6
160,2024-06-09 06:00:00+00:00,2.6,2.6
161,2024-06-10 06:00:00+00:00,5.4,5.4
162,2024-06-11 06:00:00+00:00,1.9999999,1.9999999
163,2024-06-12 06:00:00+00:00,1.0,1.0
164,2024-06-13 06:00:00+00:00,1.6000001,1.6000001
165,2024-06-14 06:00:00+00:00,2.4999998,2.4999998
166,2024-06-15 06:00:00+00:00,2.5,2.5
167,2024-06-16 06:00:00+00:00,0.1,0.1
168,2024-06-17 06:00:00+00:00,0.0,0.0
169,2024-06-18 06:00:00+00:00,0.3,0.3
170,2024-06-19 06:00:00+00:00,0.0,0.0
171,2024-06-20 06:00:00+00:00,0.0,0.0
172,2024-06-21 06:00:00+00:00,0.6,0.6
173,2024-06-22 06:00:00+00:00,1.1,1.1
174,2024-06-23 06:00:00+00:00,0.0,0.0
175,2024-06-24 06:00:00+00:00,0.0,0.0
176,2024-06-25 06:00:00+00:00,0.0,0.0
177,2024-06-26 06:00:00+00:00,0.0,0.0
178,2024-06-27 06:00:00+00:00,0.0,0.0
179,2024-06-28 06:00:00+00:00,0.0,0.0
180,2024-06-29 06:00:00+00:00,0.0,0.0
181,2024-06-30 06:00:00+00:00,0.3,0.3
182,2024-07-01 06:00:00+00:00,0.1,0.1
183,2024-07-02 06:00:00+00:00,1.4,1.4
184,2024-07-03 06:00:00+00:00,0.70000005,0.70000005
185,2024-07-04 06:00:00+00:00,0.3,0.3
186,2024-07-05 06:00:00+00:00,26.500002,26.500002
187,2024-07-06 06:00:00+00:00,5.5,5.5
188,2024-07-07 06:00:00+00:00,12.300001,12.300001
189,2024-07-08 06:00:00+00:00,16.100002,16.100002
190,2024-07-09 06:00:00+00:00,6.7999997,6.7999997
191,2024-07-10 06:00:00+00:00,0.2,0.2
192,2024-07-11 06:00:00+00:00,0.3,0.3
193,2024-07-12 06:00:00+00:00,0.0,0.0
194,2024-07-13 06:00:00+00:00,0.6,0.6
195,2024-07-14 06:00:00+00:00,0.1,0.1
196,2024-07-15 06:00:00+00:00,7.3000007,7.3000007
197,2024-07-16 06:00:00+00:00,1.1000001,1.1000001
198,2024-07-17 06:00:00+00:00,0.0,0.0
199,2024-07-18 06:00:00+00:00,0.0,0.0
200,2024-07-19 06:00:00+00:00,0.0,0.0
201,2024-07-20 06:00:00+00:00,0.1,0.1
202,2024-07-21 06:00:00+00:00,0.0,0.0
203,2024-07-22 06:00:00+00:00,1.5999999,1.5999999
204,2024-07-23 06:00:00+00:00,0.9000001,0.9000001
205,2024-07-24 06:00:00+00:00,0.5,0.5
206,2024-07-25 06:00:00+00:00,2.3,2.3
207,2024-07-26 06:00:00+00:00,0.0,0.0
208,2024-07-27 06:00:00+00:00,0.0,0.0
209,2024-07-28 06:00:00+00:00,0.0,0.0
210,2024-07-29 06:00:00+00:00,0.0,0.0
211,2024-07-30 06:00:00+00:00,0.0,0.0
212,2024-07-31 06:00:00+00:00,1.2,1.2
213,2024-08-01 06:00:00+00:00,7.4999995,7.4999995
214,2024-08-02 06:00:00+00:00,0.8000001,0.8000001
215,2024-08-03 06:00:00+00:00,0.8,0.8
216,2024-08-04 06:00:00+00:00,0.0,0.0
217,2024-08-05 06:00:00+00:00,0.0,0.0
218,2024-08-06 06:00:00+00:00,2.1999998,2.1999998
219,2024-08-07 06:00:00+00:00,0.0,0.0
220,2024-08-08 06:00:00+00:00,0.1,0.1
221,2024-08-09 06:00:00+00:00,0.0,0.0
222,2024-08-10 06:00:00+00:00,0.0,0.0
223,2024-08-11 06:00:00+00:00,0.0,0.0
224,2024-08-12 06:00:00+00:00,0.0,0.0
225,2024-08-13 06:00:00+00:00,0.3,0.3
226,2024-08-14 06:00:00+00:00,0.3,0.3
227,2024-08-15 06:00:00+00:00,1.3,1.3
228,2024-08-16 06:00:00+00:00,0.0,0.0
229,2024-08-17 06:00:00+00:00,0.0,0.0
230,2024-08-18 06:00:00+00:00,0.0,0.0
231,2024-08-19 06:00:00+00:00,1.8000001,1.8000001
232,2024-08-20 06:00:00+00:00,0.2,0.2
233,2024-08-21 06:00:00+00:00,0.1,0.1
234,2024-08-22 06:00:00+00:00,1.2,1.2
235,2024-08-23 06:00:00+00:00,1.4,1.4
236,2024-08-24 06:00:00+00:00,10.400001,10.400001
237,2024-08-25 06:00:00+00:00,0.0,0.0
238,2024-08-26 06:00:00+00:00,0.0,0.0
239,2024-08-27 06:00:00+00:00,0.0,0.0
240,2024-08-28 06:00:00+00:00,0.0,0.0
241,2024-08-29 06:00:00+00:00,0.0,0.0
242,2024-08-30 06:00:00+00:00,0.0,0.0
243,2024-08-31 06:00:00+00:00,0.0,0.0
244,2024-09-01 06:00:00+00:00,0.0,0.0
245,2024-09-02 06:00:00+00:00,2.0,2.0
246,2024-09-03 06:00:00+00:00,2.3,2.3
247,2024-09-04 06:00:00+00:00,1.6,1.6
248,2024-09-05 06:00:00+00:00,12.1,12.1
249,2024-09-06 06:00:00+00:00,5.4999995,5.4999995
250,2024-09-07 06:00:00+00:00,11.4,11.4
251,2024-09-08 06:00:00+00:00,3.6000001,3.6000001
252,2024-09-09 06:00:00+00:00,0.0,0.0
253,2024-09-10 06:00:00+00:00,2.1999998,2.1999998
254,2024-09-11 06:00:00+00:00,3.9,3.9
255,2024-09-12 06:00:00+00:00,2.6,2.6
256,2024-09-13 06:00:00+00:00,0.0,0.0
257,2024-09-14 06:00:00+00:00,0.0,0.0
258,2024-09-15 06:00:00+00:00,1.5,1.5
259,2024-09-16 06:00:00+00:00,0.0,0.0
260,2024-09-17 06:00:00+00:00,0.0,0.0
261,2024-09-18 06:00:00+00:00,0.0,0.0
262,2024-09-19 06:00:00+00:00,0.1,0.1
263,2024-09-20 06:00:00+00:00,4.3,4.3
264,2024-09-21 06:00:00+00:00,13.700001,13.700001
265,2024-09-22 06:00:00+00:00,28.0,28.0
266,2024-09-23 06:00:00+00:00,31.400007,31.400007
267,2024-09-24 06:00:00+00:00,1.5,1.5
268,2024-09-25 06:00:00+00:00,13.8,13.8
269,2024-09-26 06:00:00+00:00,8.5,8.5
270,2024-09-27 06:00:00+00:00,2.4999998,2.4999998
271,2024-09-28 06:00:00+00:00,0.0,0.0
272,2024-09-29 06:00:00+00:00,13.9,13.9
273,2024-09-30 06:00:00+00:00,2.8999999,2.8999999
274,2024-10-01 06:00:00+00:00,12.8,12.8
275,2024-10-02 06:00:00+00:00,0.9000001,0.9000001
276,2024-10-03 06:00:00+00:00,0.0,0.0
277,2024-10-04 06:00:00+00:00,0.0,0.0
278,2024-10-05 06:00:00+00:00,0.0,0.0
279,2024-10-06 06:00:00+00:00,3.9999998,3.9999998
280,2024-10-07 06:00:00+00:00,11.5,11.5
281,2024-10-08 06:00:00+00:00,4.6999993,4.6999993
282,2024-10-09 06:00:00+00:00,0.5,0.5
283,2024-10-10 06:00:00+00:00,3.2999997,3.2999997
284,2024-10-11 06:00:00+00:00,0.0,0.0
285,2024-10-12 06:00:00+00:00,3.4,3.4
286,2024-10-13 06:00:00+00:00,3.7,3.7
287,2024-10-14 06:00:00+00:00,10.4,10.4
288,2024-10-15 06:00:00+00:00,3.7,3.7
289,2024-10-16 06:00:00+00:00,5.3999996,5.3999996
290,2024-10-17 06:00:00+00:00,0.0,0.0
291,2024-10-18 06:00:00+00:00,2.6,2.6
292,2024-10-19 06:00:00+00:00,5.2999997,5.2999997
293,2024-10-20 06:00:00+00:00,3.6000001,3.6000001
294,2024-10-21 06:00:00+00:00,1.7,1.7
295,2024-10-22 06:00:00+00:00,0.2,0.2
296,2024-10-23 06:00:00+00:00,0.2,0.2
297,2024-10-24 06:00:00+00:00,0.0,0.0
298,2024-10-25 06:00:00+00:00,4.2000003,4.2000003
299,2024-10-26 06:00:00+00:00,0.0,0.0
300,2024-10-27 06:00:00+00:00,0.2,0.2
301,2024-10-28 06:00:00+00:00,0.3,0.3
302,2024-10-29 06:00:00+00:00,0.6,0.6
303,2024-10-30 06:00:00+00:00,0.0,0.0
304,2024-10-31 06:00:00+00:00,0.0,0.0
305,2024-11-01 06:00:00+00:00,0.0,0.0
306,2024-11-02 06:00:00+00:00,0.1,0.1
307,2024-11-03 06:00:00+00:00,0.0,0.0
308,2024-11-04 06:00:00+00:00,0.0,0.0
309,2024-11-05 06:00:00+00:00,0.0,0.0
310,2024-11-06 06:00:00+00:00,0.0,0.0
311,2024-11-07 06:00:00+00:00,0.0,0.0
312,2024-11-08 06:00:00+00:00,0.2,0.2
313,2024-11-09 06:00:00+00:00,0.0,0.0
314,2024-11-10 06:00:00+00:00,0.0,0.0
315,2024-11-11 06:00:00+00:00,0.0,0.0
316,2024-11-12 06:00:00+00:00,0.0,0.0
317,2024-11-13 06:00:00+00:00,0.4,0.4
318,2024-11-14 06:00:00+00:00,0.1,0.1
319,2024-11-15 06:00:00+00:00,0.0,0.0
320,2024-11-16 06:00:00+00:00,0.6,0.6
321,2024-11-17 06:00:00+00:00,2.7,2.7
322,2024-11-18 06:00:00+00:00,10.099999,10.099999
323,2024-11-19 06:00:00+00:00,8.000001,6.6000004
324,2024-11-20 06:00:00+00:00,0.0,0.0
325,2024-11-21 06:00:00+00:00,0.2,0.0
326,2024-11-22 06:00:00+00:00,2.3999999,1.1
327,2024-11-23 06:00:00+00:00,12.400001,12.400001
328,2024-11-24 06:00:00+00:00,6.9,6.9
329,2024-11-25 06:00:00+00:00,0.0,0.0
330,2024-11-26 06:00:00+00:00,10.0,10.0
331,2024-11-27 06:00:00+00:00,8.6,8.6
332,2024-11-28 06:00:00+00:00,0.0,0.0
333,2024-11-29 06:00:00+00:00,0.0,0.0
334,2024-11-30 06:00:00+00:00,0.0,0.0
335,2024-12-01 06:00:00+00:00,2.3999999,2.3999999
336,2024-12-02 06:00:00+00:00,0.2,0.2
337,2024-12-03 06:00:00+00:00,0.0,0.0
338,2024-12-04 06:00:00+00:00,3.8000002,3.8000002
339,2024-12-05 06:00:00+00:00,5.4,5.4
340,2024-12-06 06:00:00+00:00,2.6,2.6
341,2024-12-07 06:00:00+00:00,4.7999997,4.7999997
342,2024-12-08 06:00:00+00:00,7.2,7.2
343,2024-12-09 06:00:00+00:00,0.2,0.2
344,2024-12-10 06:00:00+00:00,0.0,0.0
345,2024-12-11 06:00:00+00:00,0.1,0.1
346,2024-12-12 06:00:00+00:00,0.3,0.3
347,2024-12-13 06:00:00+00:00,0.1,0.1
348,2024-12-14 06:00:00+00:00,0.2,0.2
349,2024-12-15 06:00:00+00:00,0.0,0.0
350,2024-12-16 06:00:00+00:00,0.2,0.2
351,2024-12-17 06:00:00+00:00,0.5,0.5
352,2024-12-18 06:00:00+00:00,6.1,6.1
353,2024-12-19 06:00:00+00:00,0.2,0.2
354,2024-12-20 06:00:00+00:00,0.70000005,0.70000005
355,2024-12-21 06:00:00+00:00,3.6999998,3.6999998
356,2024-12-22 06:00:00+00:00,0.4,0.20000002
357,2024-12-23 06:00:00+00:00,1.7,1.7
358,2024-12-24 06:00:00+00:00,0.0,0.0
359,2024-12-25 06:00:00+00:00,0.0,0.0
360,2024-12-26 06:00:00+00:00,0.0,0.0
361,2024-12-27 06:00:00+00:00,0.0,0.0
362,2024-12-28 06:00:00+00:00,0.0,0.0
363,2024-12-29 06:00:00+00:00,0.0,0.0
364,2024-12-30 06:00:00+00:00,0.0,0.0
365,2024-12-31 06:00:00+00:00,0.0,0.0
